,Gatherings limited to 10,Gatherings limited to 100,Gatherings limited to 1000,Business suspended - some,Business suspended - many,Schools and universities closed,General curfew,Healthcare specialisation,Mask wearing,Country,Date
2198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Israel,2020-01-04
2199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Japan,2020-01-04
2200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sweden,2020-01-04
2201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Marino,2020-01-04
2202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Slovenia,2020-01-04
2204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Canada,2020-01-04
2205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hong Kong,2020-01-04
2206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taiwan,2020-01-04
2207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,China,2020-01-04
2209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Italy,2020-01-04
2210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Czechia,2020-01-04
2211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Australia,2020-01-04
2212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Romania,2020-01-04
2213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,France,2020-01-04
2214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Portugal,2020-01-04
2215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spain,2020-01-04
2216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Belgium,2020-01-04
2217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Luxembourg,2020-01-04
2218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Albania,2020-01-04
2219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Andorra,2020-01-04
2220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Belarus,2020-01-04
2221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bosnia and Herzegovina,2020-01-04
2222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bulgaria,2020-01-04
2223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Denmark,2020-01-04
2224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Estonia,2020-01-04
2225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cyprus,2020-01-04
2226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Croatia,2020-01-04
2227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Finland,2020-01-04
2228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Georgia,2020-01-04
2229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hungary,2020-01-04
2230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latvia,2020-01-04
2231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lithuania,2020-01-04
2232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Greece,2020-01-04
2233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Moldova,2020-01-04
2234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malta,2020-01-04
2235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Monaco,2020-01-04
2236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Netherlands,2020-01-04
2237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Iceland,2020-01-04
2238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Macedonia,2020-01-04
2239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ireland,2020-01-04
2240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vatican City,2020-01-04
2241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kazakhstan,2020-01-04
2242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Poland,2020-01-04
2243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Turkey,2020-01-04
2245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ukraine,2020-01-04
2246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Slovakia,2020-01-04
2248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Serbia,2020-01-04
2249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Switzerland,2020-01-04
2250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Norway,2020-01-04
2251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Montenegro,2020-01-04
2252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Iran,2020-01-04
2253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Russia,2020-01-04
2262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mexico,2020-01-04
2263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Egypt,2020-01-04
2264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Palestine,2020-01-04
2272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nepal,2020-01-04
2273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Afghanistan,2020-01-04
2274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Iraq,2020-01-04
2275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South Africa,2020-01-04
2276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brazil,2020-01-04
2277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Namibia,2020-01-04
2279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Morocco,2020-01-04
2281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Uganda,2020-01-04
2300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Antigua and Barbuda,2020-01-04
2301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bahrain,2020-01-04
2302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benin,2020-01-04
2303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chile,2020-01-04
2304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Colombia,2020-01-04
2305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cuba,2020-01-04
2306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dominican Republic,2020-01-04
2307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ecuador,2020-01-04
2308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,El Salvador,2020-01-04
2309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Equatorial Guinea,2020-01-04
2310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guatemala,2020-01-04
2311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guinea,2020-01-04
2312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Haiti,2020-01-04
2313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Honduras,2020-01-04
2314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kenya,2020-01-04
2315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mozambique,2020-01-04
2316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Niger,2020-01-04
2317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Paraguay,2020-01-04
2318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Peru,2020-01-04
2319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Senegal,2020-01-04
2320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sri Lanka,2020-01-04
2321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United Arab Emirates,2020-01-04
2322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Austria,2020-01-05
2323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Germany,2020-01-05
2324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,2020-01-05
2325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South Korea,2020-01-05
2326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Singapore,2020-01-05
2327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Israel,2020-01-05
2328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Japan,2020-01-05
2329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sweden,2020-01-05
2330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Marino,2020-01-05
2331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Slovenia,2020-01-05
2333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Canada,2020-01-05
2334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hong Kong,2020-01-05
2335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taiwan,2020-01-05
2336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,China,2020-01-05
2338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Italy,2020-01-05
2339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Czechia,2020-01-05
2340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Australia,2020-01-05
2341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Romania,2020-01-05
2342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,France,2020-01-05
2343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Portugal,2020-01-05
2344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spain,2020-01-05
2345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Belgium,2020-01-05
2346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Luxembourg,2020-01-05
2347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Albania,2020-01-05
2348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Andorra,2020-01-05
2349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Belarus,2020-01-05
2350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bosnia and Herzegovina,2020-01-05
2351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bulgaria,2020-01-05
2352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Denmark,2020-01-05
2353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Estonia,2020-01-05
2354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cyprus,2020-01-05
2355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Croatia,2020-01-05
2356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Finland,2020-01-05
2357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Georgia,2020-01-05
2358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hungary,2020-01-05
2359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latvia,2020-01-05
2360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lithuania,2020-01-05
2361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Greece,2020-01-05
2362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Moldova,2020-01-05
2363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malta,2020-01-05
2364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Monaco,2020-01-05
2365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Netherlands,2020-01-05
2366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Iceland,2020-01-05
2367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Macedonia,2020-01-05
2368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ireland,2020-01-05
2369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vatican City,2020-01-05
2370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kazakhstan,2020-01-05
2371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Poland,2020-01-05
2372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Turkey,2020-01-05
2374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ukraine,2020-01-05
2375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Slovakia,2020-01-05
2377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Serbia,2020-01-05
2378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Switzerland,2020-01-05
2379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Norway,2020-01-05
2380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Montenegro,2020-01-05
2381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Iran,2020-01-05
2382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Russia,2020-01-05
2391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mexico,2020-01-05
2392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Egypt,2020-01-05
2393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Palestine,2020-01-05
2401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nepal,2020-01-05
2402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Afghanistan,2020-01-05
2403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Iraq,2020-01-05
2404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South Africa,2020-01-05
2405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brazil,2020-01-05
2406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Namibia,2020-01-05
2408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Morocco,2020-01-05
2410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Uganda,2020-01-05
2429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Antigua and Barbuda,2020-01-05
2430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bahrain,2020-01-05
2431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benin,2020-01-05
2432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chile,2020-01-05
2433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Colombia,2020-01-05
2434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cuba,2020-01-05
2435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dominican Republic,2020-01-05
2436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ecuador,2020-01-05
2437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,El Salvador,2020-01-05
2438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Equatorial Guinea,2020-01-05
2439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guatemala,2020-01-05
2440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guinea,2020-01-05
2441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Haiti,2020-01-05
2442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Honduras,2020-01-05
2443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kenya,2020-01-05
2444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mozambique,2020-01-05
2445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Niger,2020-01-05
2446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Paraguay,2020-01-05
2447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Peru,2020-01-05
2448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Senegal,2020-01-05
2449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sri Lanka,2020-01-05
2450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United Arab Emirates,2020-01-05
2451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Austria,2020-01-06
2452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Germany,2020-01-06
2453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,2020-01-06
2454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South Korea,2020-01-06
2455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Singapore,2020-01-06
2456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Israel,2020-01-06
2457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Japan,2020-01-06
2458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sweden,2020-01-06
2459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Marino,2020-01-06
2460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Slovenia,2020-01-06
2462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Canada,2020-01-06
2463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hong Kong,2020-01-06
2464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taiwan,2020-01-06
2465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,China,2020-01-06
2467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Italy,2020-01-06
2468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Czechia,2020-01-06
2469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Australia,2020-01-06
2470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Romania,2020-01-06
2471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,France,2020-01-06
2472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Portugal,2020-01-06
2473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spain,2020-01-06
2474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Belgium,2020-01-06
2475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Luxembourg,2020-01-06
2476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Albania,2020-01-06
2477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Andorra,2020-01-06
2478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Belarus,2020-01-06
2479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bosnia and Herzegovina,2020-01-06
2480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bulgaria,2020-01-06
2481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Denmark,2020-01-06
2482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Estonia,2020-01-06
2483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cyprus,2020-01-06
2484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Croatia,2020-01-06
2485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Finland,2020-01-06
2486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Georgia,2020-01-06
2487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hungary,2020-01-06
2488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latvia,2020-01-06
2489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lithuania,2020-01-06
2490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Greece,2020-01-06
2491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Moldova,2020-01-06
2492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malta,2020-01-06
2493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Monaco,2020-01-06
2494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Netherlands,2020-01-06
2495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Iceland,2020-01-06
2496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Macedonia,2020-01-06
2497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ireland,2020-01-06
2498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vatican City,2020-01-06
2499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kazakhstan,2020-01-06
2500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Poland,2020-01-06
2501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Turkey,2020-01-06
2503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ukraine,2020-01-06
2504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Slovakia,2020-01-06
2506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Serbia,2020-01-06
2507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Switzerland,2020-01-06
2508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Norway,2020-01-06
2509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Montenegro,2020-01-06
2510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Iran,2020-01-06
2511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Russia,2020-01-06
2520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mexico,2020-01-06
2521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Egypt,2020-01-06
2522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Palestine,2020-01-06
2530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nepal,2020-01-06
2531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Afghanistan,2020-01-06
2532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Iraq,2020-01-06
2533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South Africa,2020-01-06
2534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brazil,2020-01-06
2535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Namibia,2020-01-06
2537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Morocco,2020-01-06
2539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Uganda,2020-01-06
2558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Antigua and Barbuda,2020-01-06
2559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bahrain,2020-01-06
2560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benin,2020-01-06
2561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chile,2020-01-06
2562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Colombia,2020-01-06
2563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cuba,2020-01-06
2564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dominican Republic,2020-01-06
2565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ecuador,2020-01-06
2566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,El Salvador,2020-01-06
2567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Equatorial Guinea,2020-01-06
2568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guatemala,2020-01-06
2569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guinea,2020-01-06
2570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Haiti,2020-01-06
2571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Honduras,2020-01-06
2572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kenya,2020-01-06
2573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mozambique,2020-01-06
2574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Niger,2020-01-06
2575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Paraguay,2020-01-06
2576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Peru,2020-01-06
2577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Senegal,2020-01-06
2578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sri Lanka,2020-01-06
2579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United Arab Emirates,2020-01-06
2580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Austria,2020-01-07
2581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Germany,2020-01-07
2582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,2020-01-07
2583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South Korea,2020-01-07
2584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Singapore,2020-01-07
